Downloading/loading SAE: Goodfire/Llama-3.3-70B-Instruct-SAE-l50
[2346/2606] para_openai_clean_refusal_safety_disclaimer_0060 refusal_safety_disclaimer
[2347/2606] para_openai_clean_refusal_safety_disclaimer_0061 refusal_safety_disclaimer
[2348/2606] para_openai_clean_refusal_safety_disclaimer_0062 refusal_safety_disclaimer
[2349/2606] para_openai_clean_refusal_safety_disclaimer_0063 refusal_safety_disclaimer
[2350/2606] para_openai_clean_refusal_safety_disclaimer_0064 refusal_safety_disclaimer
[2351/2606] para_openai_clean_refusal_safety_disclaimer_0065 refusal_safety_disclaimer
[2352/2606] para_openai_clean_refusal_safety_disclaimer_0066 refusal_safety_disclaimer
[2353/2606] para_openai_clean_refusal_safety_disclaimer_0067 refusal_safety_disclaimer
[2354/2606] para_openai_clean_refusal_safety_disclaimer_0068 refusal_safety_disclaimer
[2355/2606] para_openai_clean_refusal_safety_disclaimer_0069 refusal_safety_disclaimer
[2356/2606] para_openai_clean_refusal_safety_disclaimer_0070 refusal_safety_disclaimer
[2357/2606] para_openai_clean_refusal_safety_disclaimer_0071 refusal_safety_disclaimer
[2358/2606] para_openai_clean_refusal_safety_disclaimer_0072 refusal_safety_disclaimer
[2359/2606] para_openai_clean_refusal_safety_disclaimer_0073 refusal_safety_disclaimer
[2360/2606] para_openai_clean_refusal_safety_disclaimer_0074 refusal_safety_disclaimer
[2361/2606] para_openai_clean_refusal_safety_disclaimer_0075 refusal_safety_disclaimer
[2362/2606] para_openai_clean_refusal_safety_disclaimer_0076 refusal_safety_disclaimer
[2363/2606] para_openai_clean_refusal_safety_disclaimer_0077 refusal_safety_disclaimer
[2364/2606] para_openai_clean_refusal_safety_disclaimer_0078 refusal_safety_disclaimer
[2365/2606] para_openai_clean_refusal_safety_disclaimer_0079 refusal_safety_disclaimer
[2366/2606] para_openai_clean_refusal_safety_disclaimer_0080 refusal_safety_disclaimer
[2367/2606] para_openai_clean_roleplay_persona_0001 roleplay_persona
[2368/2606] para_openai_clean_roleplay_persona_0002 roleplay_persona
[2369/2606] para_openai_clean_roleplay_persona_0003 roleplay_persona
[2370/2606] para_openai_clean_roleplay_persona_0004 roleplay_persona
[2371/2606] para_openai_clean_roleplay_persona_0005 roleplay_persona
[2372/2606] para_openai_clean_roleplay_persona_0006 roleplay_persona
[2373/2606] para_openai_clean_roleplay_persona_0007 roleplay_persona
[2374/2606] para_openai_clean_roleplay_persona_0008 roleplay_persona
[2375/2606] para_openai_clean_roleplay_persona_0009 roleplay_persona
[2376/2606] para_openai_clean_roleplay_persona_0010 roleplay_persona
[2377/2606] para_openai_clean_roleplay_persona_0011 roleplay_persona
[2378/2606] para_openai_clean_roleplay_persona_0012 roleplay_persona
[2379/2606] para_openai_clean_roleplay_persona_0013 roleplay_persona
[2380/2606] para_openai_clean_roleplay_persona_0014 roleplay_persona
[2381/2606] para_openai_clean_roleplay_persona_0015 roleplay_persona
[2382/2606] para_openai_clean_roleplay_persona_0016 roleplay_persona
[2383/2606] para_openai_clean_roleplay_persona_0017 roleplay_persona
[2384/2606] para_openai_clean_roleplay_persona_0018 roleplay_persona
[2385/2606] para_openai_clean_roleplay_persona_0019 roleplay_persona
[2386/2606] para_openai_clean_roleplay_persona_0020 roleplay_persona
[2387/2606] para_openai_clean_roleplay_persona_0021 roleplay_persona
[2388/2606] para_openai_clean_roleplay_persona_0022 roleplay_persona
[2389/2606] para_openai_clean_roleplay_persona_0023 roleplay_persona
[2390/2606] para_openai_clean_roleplay_persona_0024 roleplay_persona
[2391/2606] para_openai_clean_roleplay_persona_0025 roleplay_persona
[2392/2606] para_openai_clean_roleplay_persona_0026 roleplay_persona
[2393/2606] para_openai_clean_roleplay_persona_0027 roleplay_persona
[2394/2606] para_openai_clean_roleplay_persona_0028 roleplay_persona
[2395/2606] para_openai_clean_roleplay_persona_0029 roleplay_persona
[2396/2606] para_openai_clean_roleplay_persona_0030 roleplay_persona
[2397/2606] para_openai_clean_roleplay_persona_0031 roleplay_persona
[2398/2606] para_openai_clean_roleplay_persona_0032 roleplay_persona
[2399/2606] para_openai_clean_roleplay_persona_0033 roleplay_persona
[2400/2606] para_openai_clean_roleplay_persona_0034 roleplay_persona
[2401/2606] para_openai_clean_roleplay_persona_0035 roleplay_persona
[2402/2606] para_openai_clean_roleplay_persona_0036 roleplay_persona
[2403/2606] para_openai_clean_roleplay_persona_0037 roleplay_persona
[2404/2606] para_openai_clean_roleplay_persona_0038 roleplay_persona
[2405/2606] para_openai_clean_roleplay_persona_0039 roleplay_persona
[2406/2606] para_openai_clean_roleplay_persona_0040 roleplay_persona
[2407/2606] para_openai_clean_roleplay_persona_0041 roleplay_persona
[2408/2606] para_openai_clean_roleplay_persona_0042 roleplay_persona
[2409/2606] para_openai_clean_roleplay_persona_0043 roleplay_persona
[2410/2606] para_openai_clean_roleplay_persona_0044 roleplay_persona
[2411/2606] para_openai_clean_roleplay_persona_0045 roleplay_persona
[2412/2606] para_openai_clean_roleplay_persona_0046 roleplay_persona
[2413/2606] para_openai_clean_roleplay_persona_0047 roleplay_persona
[2414/2606] para_openai_clean_roleplay_persona_0048 roleplay_persona
[2415/2606] para_openai_clean_roleplay_persona_0049 roleplay_persona
[2416/2606] para_openai_clean_roleplay_persona_0050 roleplay_persona
[2417/2606] para_openai_clean_roleplay_persona_0051 roleplay_persona
[2418/2606] para_openai_clean_roleplay_persona_0052 roleplay_persona
[2419/2606] para_openai_clean_roleplay_persona_0053 roleplay_persona
[2420/2606] para_openai_clean_roleplay_persona_0054 roleplay_persona
[2421/2606] para_openai_clean_roleplay_persona_0055 roleplay_persona
[2422/2606] para_openai_clean_roleplay_persona_0056 roleplay_persona
[2423/2606] para_openai_clean_roleplay_persona_0057 roleplay_persona
[2424/2606] para_openai_clean_roleplay_persona_0058 roleplay_persona
[2425/2606] para_openai_clean_roleplay_persona_0059 roleplay_persona
[2426/2606] para_openai_clean_roleplay_persona_0060 roleplay_persona
[2427/2606] para_openai_clean_roleplay_persona_0061 roleplay_persona
[2428/2606] para_openai_clean_roleplay_persona_0062 roleplay_persona
[2429/2606] para_openai_clean_roleplay_persona_0063 roleplay_persona
[2430/2606] para_openai_clean_roleplay_persona_0064 roleplay_persona
[2431/2606] para_openai_clean_roleplay_persona_0065 roleplay_persona
[2432/2606] para_openai_clean_roleplay_persona_0066 roleplay_persona
[2433/2606] para_openai_clean_roleplay_persona_0067 roleplay_persona
[2434/2606] para_openai_clean_roleplay_persona_0068 roleplay_persona
[2435/2606] para_openai_clean_roleplay_persona_0069 roleplay_persona
[2436/2606] para_openai_clean_roleplay_persona_0070 roleplay_persona
[2437/2606] para_openai_clean_roleplay_persona_0071 roleplay_persona
[2438/2606] para_openai_clean_roleplay_persona_0072 roleplay_persona
[2439/2606] para_openai_clean_roleplay_persona_0073 roleplay_persona
[2440/2606] para_openai_clean_roleplay_persona_0074 roleplay_persona
[2441/2606] para_openai_clean_roleplay_persona_0075 roleplay_persona
[2442/2606] para_openai_clean_roleplay_persona_0076 roleplay_persona
[2443/2606] para_openai_clean_roleplay_persona_0077 roleplay_persona
[2444/2606] para_openai_clean_roleplay_persona_0078 roleplay_persona
[2445/2606] para_openai_clean_roleplay_persona_0079 roleplay_persona
[2446/2606] para_openai_clean_roleplay_persona_0080 roleplay_persona
[2447/2606] para_openai_clean_self_ref_mindfulness_0001 self_ref_mindfulness
[2448/2606] para_openai_clean_self_ref_mindfulness_0002 self_ref_mindfulness
[2449/2606] para_openai_clean_self_ref_mindfulness_0003 self_ref_mindfulness
[2450/2606] para_openai_clean_self_ref_mindfulness_0004 self_ref_mindfulness
[2451/2606] para_openai_clean_self_ref_mindfulness_0005 self_ref_mindfulness
[2452/2606] para_openai_clean_self_ref_mindfulness_0006 self_ref_mindfulness
[2453/2606] para_openai_clean_self_ref_mindfulness_0007 self_ref_mindfulness
[2454/2606] para_openai_clean_self_ref_mindfulness_0008 self_ref_mindfulness
[2455/2606] para_openai_clean_self_ref_mindfulness_0009 self_ref_mindfulness
[2456/2606] para_openai_clean_self_ref_mindfulness_0010 self_ref_mindfulness
[2457/2606] para_openai_clean_self_ref_mindfulness_0011 self_ref_mindfulness
[2458/2606] para_openai_clean_self_ref_mindfulness_0012 self_ref_mindfulness
[2459/2606] para_openai_clean_self_ref_mindfulness_0013 self_ref_mindfulness
[2460/2606] para_openai_clean_self_ref_mindfulness_0014 self_ref_mindfulness
[2461/2606] para_openai_clean_self_ref_mindfulness_0015 self_ref_mindfulness
[2462/2606] para_openai_clean_self_ref_mindfulness_0016 self_ref_mindfulness
[2463/2606] para_openai_clean_self_ref_mindfulness_0017 self_ref_mindfulness
[2464/2606] para_openai_clean_self_ref_mindfulness_0018 self_ref_mindfulness
[2465/2606] para_openai_clean_self_ref_mindfulness_0019 self_ref_mindfulness
[2466/2606] para_openai_clean_self_ref_mindfulness_0020 self_ref_mindfulness
[2467/2606] para_openai_clean_self_ref_mindfulness_0021 self_ref_mindfulness
[2468/2606] para_openai_clean_self_ref_mindfulness_0022 self_ref_mindfulness
[2469/2606] para_openai_clean_self_ref_mindfulness_0023 self_ref_mindfulness
[2470/2606] para_openai_clean_self_ref_mindfulness_0024 self_ref_mindfulness
[2471/2606] para_openai_clean_self_ref_mindfulness_0025 self_ref_mindfulness
[2472/2606] para_openai_clean_self_ref_mindfulness_0026 self_ref_mindfulness
[2473/2606] para_openai_clean_self_ref_mindfulness_0027 self_ref_mindfulness
[2474/2606] para_openai_clean_self_ref_mindfulness_0028 self_ref_mindfulness
[2475/2606] para_openai_clean_self_ref_mindfulness_0029 self_ref_mindfulness
[2476/2606] para_openai_clean_self_ref_mindfulness_0030 self_ref_mindfulness
[2477/2606] para_openai_clean_self_ref_mindfulness_0031 self_ref_mindfulness
[2478/2606] para_openai_clean_self_ref_mindfulness_0032 self_ref_mindfulness
[2479/2606] para_openai_clean_self_ref_mindfulness_0033 self_ref_mindfulness
[2480/2606] para_openai_clean_self_ref_mindfulness_0034 self_ref_mindfulness
[2481/2606] para_openai_clean_self_ref_mindfulness_0035 self_ref_mindfulness
[2482/2606] para_openai_clean_self_ref_mindfulness_0036 self_ref_mindfulness
[2483/2606] para_openai_clean_self_ref_mindfulness_0037 self_ref_mindfulness
[2484/2606] para_openai_clean_self_ref_mindfulness_0038 self_ref_mindfulness
[2485/2606] para_openai_clean_self_ref_mindfulness_0039 self_ref_mindfulness
[2486/2606] para_openai_clean_self_ref_mindfulness_0040 self_ref_mindfulness
[2487/2606] para_openai_clean_self_ref_mindfulness_0041 self_ref_mindfulness
[2488/2606] para_openai_clean_self_ref_mindfulness_0042 self_ref_mindfulness
[2489/2606] para_openai_clean_self_ref_mindfulness_0043 self_ref_mindfulness
[2490/2606] para_openai_clean_self_ref_mindfulness_0044 self_ref_mindfulness
[2491/2606] para_openai_clean_self_ref_mindfulness_0045 self_ref_mindfulness
[2492/2606] para_openai_clean_self_ref_mindfulness_0046 self_ref_mindfulness
[2493/2606] para_openai_clean_self_ref_mindfulness_0047 self_ref_mindfulness
[2494/2606] para_openai_clean_self_ref_mindfulness_0048 self_ref_mindfulness
[2495/2606] para_openai_clean_self_ref_mindfulness_0049 self_ref_mindfulness
[2496/2606] para_openai_clean_self_ref_mindfulness_0050 self_ref_mindfulness
[2497/2606] para_openai_clean_self_ref_mindfulness_0051 self_ref_mindfulness
[2498/2606] para_openai_clean_self_ref_mindfulness_0052 self_ref_mindfulness
[2499/2606] para_openai_clean_self_ref_mindfulness_0053 self_ref_mindfulness
[2500/2606] para_openai_clean_self_ref_mindfulness_0054 self_ref_mindfulness
[2501/2606] para_openai_clean_self_ref_mindfulness_0055 self_ref_mindfulness
[2502/2606] para_openai_clean_self_ref_mindfulness_0056 self_ref_mindfulness
[2503/2606] para_openai_clean_self_ref_mindfulness_0057 self_ref_mindfulness
[2504/2606] para_openai_clean_self_ref_mindfulness_0058 self_ref_mindfulness
[2505/2606] para_openai_clean_self_ref_mindfulness_0059 self_ref_mindfulness
[2506/2606] para_openai_clean_self_ref_mindfulness_0060 self_ref_mindfulness
[2507/2606] para_openai_clean_self_ref_mindfulness_0061 self_ref_mindfulness
[2508/2606] para_openai_clean_self_ref_mindfulness_0062 self_ref_mindfulness
[2509/2606] para_openai_clean_self_ref_mindfulness_0063 self_ref_mindfulness
[2510/2606] para_openai_clean_self_ref_mindfulness_0064 self_ref_mindfulness
[2511/2606] para_openai_clean_self_ref_mindfulness_0065 self_ref_mindfulness
[2512/2606] para_openai_clean_self_ref_mindfulness_0066 self_ref_mindfulness
[2513/2606] para_openai_clean_self_ref_mindfulness_0067 self_ref_mindfulness
[2514/2606] para_openai_clean_self_ref_mindfulness_0068 self_ref_mindfulness
[2515/2606] para_openai_clean_self_ref_mindfulness_0069 self_ref_mindfulness
[2516/2606] para_openai_clean_self_ref_mindfulness_0070 self_ref_mindfulness
[2517/2606] para_openai_clean_self_ref_mindfulness_0071 self_ref_mindfulness
[2518/2606] para_openai_clean_self_ref_mindfulness_0072 self_ref_mindfulness
[2519/2606] para_openai_clean_self_ref_mindfulness_0073 self_ref_mindfulness
[2520/2606] para_openai_clean_self_ref_mindfulness_0074 self_ref_mindfulness
[2521/2606] para_openai_clean_self_ref_mindfulness_0075 self_ref_mindfulness
[2522/2606] para_openai_clean_self_ref_mindfulness_0076 self_ref_mindfulness
[2523/2606] para_openai_clean_self_ref_mindfulness_0077 self_ref_mindfulness
[2524/2606] para_openai_clean_self_ref_mindfulness_0078 self_ref_mindfulness
[2525/2606] para_openai_clean_self_ref_mindfulness_0079 self_ref_mindfulness
[2526/2606] para_openai_clean_self_ref_mindfulness_0080 self_ref_mindfulness
[2527/2606] para_openai_clean_tactical_misdirection_0001 tactical_misdirection
[2528/2606] para_openai_clean_tactical_misdirection_0002 tactical_misdirection
[2529/2606] para_openai_clean_tactical_misdirection_0003 tactical_misdirection
[2530/2606] para_openai_clean_tactical_misdirection_0004 tactical_misdirection
[2531/2606] para_openai_clean_tactical_misdirection_0005 tactical_misdirection
[2532/2606] para_openai_clean_tactical_misdirection_0006 tactical_misdirection
[2533/2606] para_openai_clean_tactical_misdirection_0007 tactical_misdirection
[2534/2606] para_openai_clean_tactical_misdirection_0008 tactical_misdirection
[2535/2606] para_openai_clean_tactical_misdirection_0009 tactical_misdirection
[2536/2606] para_openai_clean_tactical_misdirection_0010 tactical_misdirection
[2537/2606] para_openai_clean_tactical_misdirection_0011 tactical_misdirection
[2538/2606] para_openai_clean_tactical_misdirection_0012 tactical_misdirection
[2539/2606] para_openai_clean_tactical_misdirection_0013 tactical_misdirection
[2540/2606] para_openai_clean_tactical_misdirection_0014 tactical_misdirection
[2541/2606] para_openai_clean_tactical_misdirection_0015 tactical_misdirection
[2542/2606] para_openai_clean_tactical_misdirection_0016 tactical_misdirection
[2543/2606] para_openai_clean_tactical_misdirection_0017 tactical_misdirection
